detail_url,description,company,error
https://ikman.lk/en/ad/hottel-seevk-seevkaa-maatr-matara-5,"⸻
🏨 හෝටල් රැකියා අවස්ථා – දැන් බදවා ගැනේ!
පුහුණු සහ නුපුහුණු – ඔබ සදහාමයි!
අපගේ හෝටල් , නිවාඩු නිකේතන සහ ආපනශාලා හී සේවය කිරීමට උද්යෝගිමත් පුද්ගලයින් සොයමින් සිටින්නෙමු.
⸻
📌 අප සොයන්නේ පහත තනතුරු සඳහාය:
🔹 ස්ටුවට් (Steward)
🔹 රූම් කීපර් (Room Keeper)
🔹 කුක් / සූපවේදියන්
🔹 ඇසිස්ටන්ට් (ආධාරක නිළධාරීන්)
🔹 වේටර් / වේට්‍රස්
🔹 රිසෙප්ෂන් නිළධාරීන්
⸻
👥 කාන්තා සහ පිරිමි දෙදෙනාටම අවස්ථාව ඇත.
📍 දිවයින පුරා සිටින අයදුම්කරුවන්ගෙන් ඉල්ලුම් කළ හැක.
⸻
💼 ප්‍රතිලාභ:
🍽️ නොමිලේ ආහාර සහ පාන
🛏️ නොමිලේ නවාතැන්
💰 මුලික වැටුප රු. 65,000/- සිට ඉහළට
📈 දක්ෂතාවය අනුව වැඩි වැටුප් ලබාදේ
⸻
📢 අවස්ථා සීමිත බැවින් අදම අමතන්න හා ඔබගේ ස්ථානය වෙන් කරවා ගන්න!
076 4363 884
076 4363 885
074 3077 561
074 3077 563
Whats app contact
076 4363 884
076 4363 885
074 3077 561
074 3077 563
⸻
ඔබේ ජීවිතයට නව පියවරක් දැමීමට හොඳම අවස්ථාව මෙය විය හැක. අදම අයදුම් කරන්න!",,
https://ikman.lk/en/ad/hottel-seevk-seevkaa-bdull-badulla-5,"⸻
🏨 හෝටල් රැකියා අවස්ථා – දැන් බදවා ගැනේ!
පුහුණු සහ නුපුහුණු – ඔබ සදහාමයි!
අපගේ හෝටල් , නිවාඩු නිකේතන සහ ආපනශාලා හී සේවය කිරීමට උද්යෝගිමත් පුද්ගලයින් සොයමින් සිටින්නෙමු.
⸻
📌 අප සොයන්නේ පහත තනතුරු සඳහාය:
\
⸻
👥 කාන්තා සහ පිරිමි දෙදෙනාටම අවස්ථාව ඇත.
📍 දිවයින පුරා සිටින අයදුම්කරුවන්ගෙන් ඉල්ලුම් කළ හැක.
⸻
💼 ප්‍රතිලාභ:
🍽️ නොමිලේ ආහාර සහ පාන
🛏️ නොමිලේ නවාතැන්
💰 මුලික වැටුප රු. 65,000/- සිට ඉහළට
📈 දක්ෂතාවය අනුව වැඩි වැටුප් ලබාදේ
⸻
📢 අවස්ථා සීමිත බැවින් අදම අමතන්න හා ඔබගේ ස්ථානය වෙන් කරවා ගන්න!
074 3077 561
074 3077 562
074 3077 563
076 4363 881
Whats app contact
074 3077 561
074 3077 562
074 3077 563
076 4363 881
⸻
ඔබේ ජීවිතයට නව පියවරක් දැමීමට හොඳම අවස්ථාව මෙය විය හැක. අදම අයදුම් කරන්න!",,
https://ikman.lk/en/ad/hottel-seevk-hikkdduv-galle,"⸻
🏨 හෝටල් රැකියා අවස්ථා – දැන් බදවා ගැනේ!
පුහුණු සහ නුපුහුණු – ඔබ සදහාමයි!
අපගේ හෝටල් , නිවාඩු නිකේතන සහ ආපනශාලා හී සේවය කිරීමට උද්යෝගිමත් පුද්ගලයින් සොයමින් සිටින්නෙමු.
⸻
📌 අප සොයන්නේ පහත තනතුරු සඳහාය:
🔹 ස්ටුවට් (Steward)
🔹 රූම් කීපර් (Room Keeper)
🔹 කුක් / සූපවේදියන්
🔹 ඇසිස්ටන්ට් (ආධාරක නිළධාරීන්)
🔹 වේටර් / වේට්‍රස්
🔹 රිසෙප්ෂන් නිළධාරීන්
⸻
👥 කාන්තා සහ පිරිමි දෙදෙනාටම අවස්ථාව ඇත.
📍 දිවයින පුරා සිටින අයදුම්කරුවන්ගෙන් ඉල්ලුම් කළ හැක.
⸻
💼 ප්‍රතිලාභ:
🍽️ නොමිලේ ආහාර සහ පාන
🛏️ නොමිලේ නවාතැන්
💰 මුලික වැටුප රු. 65,000/- සිට ඉහළට
📈 දක්ෂතාවය අනුව වැඩි වැටුප් ලබාදේ
⸻
📢 අවස්ථා සීමිත බැවින් අදම අමතන්න හා ඔබගේ ස්ථානය වෙන් කරවා ගන්න!
076 4363 885
074 3077 561
076 4363 887
074 3077 562
Whats app contact
076 4363 885
074 3077 561
076 4363 887
074 3077 562
⸻
ඔබේ ජීවිතයට නව පියවරක් දැමීමට හොඳම අවස්ථාව මෙය විය හැක. අදම අයදුම් කරන්න!",,
https://ikman.lk/en/ad/kitchen-helper-maharagama-colombo-3,"⸻
🏨 හෝටල් රැකියා අවස්ථා – දැන් බදවා ගැනේ!
පුහුණු සහ නුපුහුණු – ඔබ සදහාමයි!
අපගේ හෝටල් , නිවාඩු නිකේතන සහ ආපනශාලා හී සේවය කිරීමට උද්යෝගිමත් පුද්ගලයින් සොයමින් සිටින්නෙමු.
⸻
📌 අප සොයන්නේ පහත තනතුරු සඳහාය:
⸻
👥 කාන්තා සහ පිරිමි දෙදෙනාටම අවස්ථාව ඇත.
📍 දිවයින පුරා සිටින අයදුම්කරුවන්ගෙන් ඉල්ලුම් කළ හැක.
⸻
💼 ප්‍රතිලාභ:
🍽️ නොමිලේ ආහාර සහ පාන
🛏️ නොමිලේ නවාතැන්
💰 මුලික වැටුප රු. 65,000/- සිට ඉහළට
📈 දක්ෂතාවය අනුව වැඩි වැටුප් ලබාදේ
⸻
📢 අවස්ථා සීමිත බැවින් අදම අමතන්න හා ඔබගේ ස්ථානය වෙන් කරවා ගන්න!
076 4363 884
076 4363 885
076 4363 886
076 4363 883
Whats app contact
076 4363 884
076 4363 885
076 4363 886
076 4363 883
⸻
ඔබේ ජීවිතයට නව පියවරක් දැමීමට හොඳම අවස්ථාව මෙය විය හැක. අදම අයදුම් කරන්න!",,
https://ikman.lk/en/ad/waiter-female-maharagama-colombo,"මහරගම ප්‍රධාන පෙලේ අවන්හලක ( Vegtarian Restaurant ) රැකියා සදහා ඇබෑර්තු ඇත
වේටර්වරියන්
> පුහුණු  / නුපුහුණු  දෙපාර්ශවයම බදවා ගැනේ
> වයස අවුරුදු 21-40 අතර(  කාන්තා අයදුම්කරුවන් පමණි )
>  උදේ /දිවා / රාත්‍රී කෑම නොමිලේ
> ඉහල වැටුප් සහිතයි
+++ වැඩි විස්තර සදහා අමතන්න 0719266610 / 0779935456",,
https://ikman.lk/en/ad/hottel-seevk-seevkaa-kollmb-colombo,"⸻
🏨 හෝටල් රැකියා අවස්ථා – දැන් බදවා ගැනේ!
පුහුණු සහ නුපුහුණු – ඔබ සදහාමයි!
අපගේ හෝටල් , නිවාඩු නිකේතන සහ ආපනශාලා හී සේවය කිරීමට උද්යෝගිමත් පුද්ගලයින් සොයමින් සිටින්නෙමු.
⸻
⸻
👥 කාන්තා සහ පිරිමි දෙදෙනාටම අවස්ථාව ඇත.
📍 දිවයින පුරා සිටින අයදුම්කරුවන්ගෙන් ඉල්ලුම් කළ හැක.
⸻
💼 ප්‍රතිලාභ:
🍽️ නොමිලේ ආහාර සහ පාන
🛏️ නොමිලේ නවාතැන්
💰 මුලික වැටුප රු. 65,000/- සිට ඉහළට
📈 දක්ෂතාවය අනුව වැඩි වැටුප් ලබාදේ
⸻
📢 අවස්ථා සීමිත බැවින් අදම අමතන්න හා ඔබගේ ස්ථානය වෙන් කරවා ගන්න!
076 4363 881
074 3077 563
076 4363 883
076 4363 886
Whats app contact
076 4363 881
074 3077 563
076 4363 883
076 4363 886
⸻
ඔබේ ජීවිතයට නව පියවරක් දැමීමට හොඳම අවස්ථාව මෙය විය හැක. අදම අයදුම් කරන්න!",,
https://ikman.lk/en/ad/steward-female-kandy,"Guest Services Officer - Female
Location: Peradeniya, Kandy
Employment Type: Full-Time (Day Shift)
A newly established boutique villa in Peradeniya, catering mostly to international guests seeking a premium and personalised accommodation experience.
We are seeking a friendly, reliable and self-motivated female Guest Services Officer to join our team. This role is ideal for someone who enjoys hospitality, takes pride in maintaining high standards and can work independently in a guest-focused environment.
Key Responsibilities
•	Welcome and assist guests during their stay
•	Communicate with guests and respond to basic enquiries
•	Prepare guest rooms and ensure rooms are presented to a high standard
•	Perform housekeeping and cleaning duties in guest and common areas
•	Basic food and beverage preparation
•	Coordinate guest requests with the Property Manager
•	Monitor inventory of guest amenities and housekeeping supplies
•	Support the overall day-to-day operation of the villa
Essential Requirements
•	Hotel School qualification or equivalent hospitality training
•	Good spoken English communication skills
•	Pleasant, professional and guest-focused manner
•	Ability to work independently and responsibly
•	Strong attention to cleanliness and detail
•	Reliable, trustworthy and punctual
•	Resident within reasonable commuting distance to Angunawala, Peradeniya
Preferred Requirements
•	Previous experience in a hotel, guest house, villa or hospitality environment
•	Knowledge of additional languages
•	Experience dealing with international guests
•	Basic food preparation experience
What We Offer
•	Safe, secure and respectful working environment
•	Day shift only – no accommodation required
•	Opportunity to be part of a growing boutique hospitality business
•	Training and career development opportunities
•	Performance-based incentives
Salary Package
•	Basic Salary Rs. 50,000+
•	Occupancy Bonus+
•	Guest Review Bonus+
•	EPF/EFT
Please send your CV with a recent photograph to erandiandmax@gmail.com or WhatsApp. Shortlisted applicants will be contacted for an interview.
Only direct applicants will be considered. No recruitment agencies, labour suppliers or brokers please.",,
https://ikman.lk/en/ad/waiter-colombo-7-colombo,"Maharaja Palace Restaurant is urgently looking for enthusiastic and hardworking staff to join our team.
Available Positions:
• Waiters
• Waitresses
We Offer:
✔️ Good Salary
✔️ Service Charge
✔️ Free Staff Meals
✔️ Accommodation Provided
Location:
📍 1A, Royal Avenue, Colombo 07
(Opposite Royal College)
Contact Numbers:
📞 077 737 0563
📞 011 488 6000
Apply immediately.
Interested candidates are requested to contact us for more details.",,
https://ikman.lk/en/ad/waiters-tissamaharama-hambantota-1,"තිස්සමහාරාමයේ ප්‍රසිද්ධ සංචාරක අවන්හලක් සඳහා පළපුරුදු වේටර්වරුන් සඳහා කඩිනමින් ඇබෑර්තු ඇත.
විමසීම් – 0774440374 / 0769856699 (whatsapp)",,
https://ikman.lk/en/ad/kitchen-helper-colombo-993,"We are looking for energetic and motivated individuals to join our restaurant team for the following positions:
Salary: Rs. 35,000 + Service Charge 100%
Benefits:
• Accommodation provided
• Staff meals provided
• Uniforms provided
• 6 days leave per month
If you are passionate about working in the hospitality industry and ready to grow with us, please send your CV or contact us today.
Contact - MR Dasun 0777403052",,
https://ikman.lk/en/ad/bartender-colombo-40,"We are looking for energetic and motivated individuals to join our restaurant team for the following positions:
Salary: Rs. 50,000 + Service Charge 100%
Benefits:
• Accommodation provided
• Staff meals provided
• Uniforms provided
• 6 days leave per month
If you are passionate about working in the hospitality industry and ready to grow with us, please send your CV or contact us today.
Contact - MR Dasun 0777403052",,
https://ikman.lk/en/ad/steward-colombo-489,"We are looking for energetic and motivated individuals to join our restaurant team for the following positions:
Salary: Rs. 50,000 + Service Charge 100%
Benefits:
• Accommodation provided
• Staff meals provided
• Uniforms provided
• 6 days leave per month
If you are passionate about working in the hospitality industry and ready to grow with us, please send your CV or contact us today.
Contact - MR Dasun 0777403052",,
https://ikman.lk/en/ad/baristas-a-male-female-colombo,"# උණවටුන සහ ගාල්ල කොටුව කොළඹ  පිහිටි සංචාරක රිසොර්ට් එකක් සදහා
# සියළු පහසුකම් ආහාර පාන සමගින් ඉහළ වැටුප් දීමනාවන් හිමිවේ .
# යාමට ඒමට හැකියාව ඇති අය විශේෂයි . ඉහළ සුදුසුකම් අවශ්‍ය නොවෙයි .
#දුර පළාත් අය සදහා නවාතැන් ලබාදේ
සතියේ දිනයක උදෑසන පැමිණෙන්න
ඕනෑම අයෙකුට මේ සදහා පුහුණු නුපුහුණු දෙපාර්ශවයෙන්ම ඇබෑර්තු ඇත .
විමසීම් - 0774 -  076511
Operator Unawatuna and Galle ,Colombo
Contact - 0772268402",,
